#  Energy (eV) |  DOS (states/eV)
  -15.53654828   38.8369378369
  -15.49795623   41.4585937279
  -15.45936418   45.8383858645
  -15.42077212   50.5633332863
  -15.38218007   53.8043056330
  -15.34358802   54.5308540054
  -15.30499596   53.3691997352
  -15.26640391   51.9306305064
  -15.22781186   51.1608884618
  -15.18921981   50.5392928933
  -15.15062775   49.0092613561
  -15.11203570   46.3332402835
  -15.07344365   43.1099513837
  -15.03485159   39.7685410624
  -14.99625954   36.2948674920
  -14.95766749   32.9970243874
  -14.91907544   30.8230344257
  -14.88048338   30.5518120444
  -14.84189133   31.9985860712
  -14.80329928   34.2060088632
  -14.76470722   36.0905872480
  -14.72611517   36.7567856169
  -14.68752312   35.6177886876
  -14.64893107   32.6623518413
  -14.61033901   28.5974844151
  -14.57174696   24.5401522145
  -14.53315491   21.5065805896
  -14.49456285   20.1390796443
  -14.45597080   20.6940806862
  -14.41737875   22.9765180891
  -14.37878670   26.1228600543
  -14.34019464   28.6143021435
  -14.30160259   28.9094257502
  -14.26301054   26.4082673142
  -14.22441848   21.8993709538
  -14.18582643   17.0337519548
  -14.14723438   13.3453623090
  -14.10864233   11.6920659034
  -14.07005027   12.3003055814
  -14.03145822   14.9200256099
  -13.99286617   18.9241750492
  -13.95427411   23.7184545765
  -13.91568206   29.2941254014
  -13.87709001   35.9543357193
  -13.83849796   43.0155071101
  -13.79990590   48.0643702039
  -13.76131385   48.3000937038
  -13.72272180   42.9962932146
  -13.68412974   34.5124962302
  -13.64553769   26.9854194468
  -13.60694564   24.3726014646
  -13.56835359   29.3796798728
  -13.52976153   42.7678553584
  -13.49116948   62.1396648042
  -13.45257743   81.2912284643
  -13.41398537   92.2785244801
  -13.37539332   89.9149320937
  -13.33680127   75.1597284857
  -13.29820922   54.3897371536
  -13.25961716   35.4949841171
  -13.22102511   24.2401129416
  -13.18243306   22.9864984819
  -13.14384100   31.1271090528
  -13.10524895   45.6556032156
  -13.06665690   61.5838318504
  -13.02806485   73.2518433097
  -12.98947279   76.7866535575
  -12.95088074   71.9390428400
  -12.91228869   61.5468962879
  -12.87369663   49.4700331281
  -12.83510458   39.2349125464
  -12.79651253   33.8286495684
  -12.75792047   35.2494334059
  -12.71932842   43.3426961940
  -12.68073637   55.2038664093
  -12.64214432   66.1765907246
  -12.60355226   71.8946934973
  -12.56496021   70.1419114277
  -12.52636816   61.7232132020
  -12.48777610   50.0611075212
  -12.44918405   39.7282688061
  -12.41059200   34.5594970913
  -12.37199995   36.0206729661
  -12.33340789   42.4711496573
  -12.29481584   49.9070937175
  -12.25622379   54.0156826769
  -12.21763173   52.2850515232
  -12.17903968   44.9224348436
  -12.14044763   34.3938677926
  -12.10185558   24.1268941059
  -12.06326352   16.9899016692
  -12.02467147   14.2030367819
  -11.98607942   15.2209432562
  -11.94748736   18.5239010915
  -11.90889531   22.6912757978
  -11.87030326   27.0848590075
  -11.83171121   31.7620929043
  -11.79311915   36.7995405955
  -11.75452710   41.7889859110
  -11.71593505   46.0262168223
  -11.67734299   48.9647432066
  -11.63875094   50.3137469291
  -11.60015889   49.9653921477
  -11.56156684   48.1908661743
  -11.52297478   45.8116236001
  -11.48438273   43.8380234345
  -11.44579068   42.8957540467
  -11.40719862   43.1191408500
  -11.36860657   44.4179742992
  -11.33001452   46.5361219084
  -11.29142247   48.9106778903
  -11.25283041   50.8310231045
  -11.21423836   51.8660920918
  -11.17564631   51.8985371715
  -11.13705425   50.5909556517
  -11.09846220   47.1182960409
  -11.05987015   40.8462335175
  -11.02127810   32.3322966516
  -10.98268604   23.5156871266
  -10.94409399   16.9179358184
  -10.90550194   14.5577391527
  -10.86690988   17.1572008881
  -10.82831783   23.8561430463
  -10.78972578   32.6256559012
  -10.75113373   41.3930559819
  -10.71254167   49.1842461544
  -10.67394962   56.1327066744
  -10.63535757   62.1835780008
  -10.59676551   66.1129015010
  -10.55817346   66.4703439282
  -10.51958141   63.5422290909
  -10.48098936   59.7611484458
  -10.44239730   57.8130011416
  -10.40380525   58.5724167372
  -10.36521320   61.0016122983
  -10.32662114   63.5934321887
  -10.28802909   65.4650521224
  -10.24943704   66.3362475437
  -10.21084499   66.1145203972
  -10.17225293   64.7231618266
  -10.13366088   62.1610213192
  -10.09506883   58.7495698201
  -10.05647677   55.4070973421
  -10.01788472   53.3530538794
   -9.97929267   53.0909786639
   -9.94070062   53.7370738917
   -9.90210856   53.7099093016
   -9.86351651   52.0931623274
   -9.82492446   49.1283011449
   -9.78633240   45.5920703906
   -9.74774035   42.1325221938
   -9.70914830   39.1622428184
   -9.67055625   36.9809237890
   -9.63196419   35.9354365408
   -9.59337214   36.7134400718
   -9.55478009   40.4208895364
   -9.51618803   47.9190844373
   -9.47759598   58.6900984286
   -9.43900393   70.2859544202
   -9.40041188   79.1400122058
   -9.36181982   82.3710221162
   -9.32322777   79.3411483478
   -9.28463572   71.9928593585
   -9.24604366   63.9415626836
   -9.20745161   58.9459200067
   -9.16885956   59.4854658873
   -9.13026751   66.0010168461
   -9.09167545   76.9498225474
   -9.05308340   89.3990899849
   -9.01449135   99.8252902321
   -8.97589929  105.0310211995
   -8.93730724  103.1851908516
   -8.89871519   94.7406063413
   -8.86012314   82.6190747486
   -8.82153108   71.1457225650
   -8.78293903   64.0943761855
   -8.74434698   63.0740436926
   -8.70575492   67.1892012316
   -8.66716287   73.8389186217
   -8.62857082   79.9982054751
   -8.58997877   83.4239170932
   -8.55138671   83.3014792564
   -8.51279466   80.1138056104
   -8.47420261   75.1503112238
   -8.43561055   70.2321825899
   -8.39701850   67.5270919667
   -8.35842645   68.8929654928
   -8.31983440   74.8585335719
   -8.28124234   84.1261095364
   -8.24265029   94.1667259861
   -8.20405824  102.4869797553
   -8.16546618  107.6606240937
   -8.12687413  109.6101311063
   -8.08828208  109.2971020885
   -8.04969003  108.2198033371
   -8.01109797  107.9168496135
   -7.97250592  109.5342005266
   -7.93391387  113.5523508831
   -7.89532181  119.7276850357
   -7.85672976  127.1554887327
   -7.81813771  134.3543573774
   -7.77954566  139.4656956835
   -7.74095360  140.8045275386
   -7.70236155  137.7567606791
   -7.66376950  131.4627179840
   -7.62517744  124.5681852371
   -7.58658539  120.0059072672
   -7.54799334  119.5380024700
   -7.50940128  122.8325061408
   -7.47080923  127.5343599035
   -7.43221718  130.4887439805
   -7.39362513  129.6018590549
   -7.35503307  125.1182447870
   -7.31644102  119.4245542932
   -7.27784897  115.6471107982
   -7.23925691  115.9902325385
   -7.20066486  120.6547397438
   -7.16207281  127.8345034605
   -7.12348076  134.7603988541
   -7.08488870  139.0861777368
   -7.04629665  139.7564547481
   -7.00770460  137.0912864434
   -6.96911254  132.3691082517
   -6.93052049  127.1299052126
   -6.89192844  122.3261752663
   -6.85333639  117.8004935022
   -6.81474433  112.6908282428
   -6.77615228  106.6278903200
   -6.73756023  100.6667921035
   -6.69896817   96.9692267701
   -6.66037612   97.3712509840
   -6.62178407  101.9355919938
   -6.58319202  108.5716686118
   -6.54459996  114.0700216169
   -6.50600791  115.9068182597
   -6.46741586  113.4861233770
   -6.42882380  107.9191689809
   -6.39023175  100.8439570408
   -6.35163970   93.6129474526
   -6.31304765   87.4025186402
   -6.27445559   83.4774495462
   -6.23586354   82.7696147243
   -6.19727149   85.1475186096
   -6.15867943   89.4455145116
   -6.12008738   94.4058337870
   -6.08149533   99.4143723367
   -6.04290328  104.1025897263
   -6.00431122  107.3638250815
   -5.96571917  107.2060536731
   -5.92712712  102.0293271847
   -5.88853506   92.2854941177
   -5.84994301   80.8818841047
   -5.81135096   71.8462707482
   -5.77275891   68.3229767596
   -5.73416685   71.1997127316
   -5.69557480   78.8091629003
   -5.65698275   87.6368835697
   -5.61839069   93.9599056218
   -5.57979864   95.8329618514
   -5.54120659   93.9899466803
   -5.50261454   90.6963708835
   -5.46402248   87.6188898015
   -5.42543043   84.8604276221
   -5.38683838   81.7933760313
   -5.34824632   78.2805530218
   -5.30965427   74.9231893013
   -5.27106222   72.5196151334
   -5.23247017   71.6746474990
   -5.19387811   72.8604362023
   -5.15528606   76.4248286835
   -5.11669401   82.0798732711
   -5.07810195   88.1881590624
   -5.03950990   91.9109138726
   -5.00091785   90.8254302218
   -4.96232580   84.8178452724
   -4.92373374   76.1795201171
   -4.88514169   67.7301913089
   -4.84654964   61.1587848661
   -4.80795758   57.1603162123
   -4.76936553   56.3444291478
   -4.73077348   59.1606245707
   -4.69218143   64.9699971862
   -4.65358937   71.8111556839
   -4.61499732   77.3978980820
   -4.57640527   80.2867892157
   -4.53781321   80.2584661530
   -4.49922116   77.9945063970
   -4.46062911   74.4152928346
   -4.42203706   70.0135690858
   -4.38344500   64.7919648834
   -4.34485295   59.0018068189
   -4.30626090   53.7689577300
   -4.26766884   50.6104485272
   -4.22907679   50.1543172029
   -4.19048474   51.4004768267
   -4.15189269   52.4122032000
   -4.11330063   51.8807714735
   -4.07470858   50.0626638071
   -4.03611653   48.2607382718
   -3.99752447   47.5436038893
   -3.95893242   47.9630002029
   -3.92034037   48.7435127953
   -3.88174832   48.9971412702
   -3.84315626   48.3483466231
   -3.80456421   47.1550230238
   -3.76597216   46.2222577683
   -3.72738010   46.1281946931
   -3.68878805   46.6931894855
   -3.65019600   47.1309144728
   -3.61160395   46.6951159803
   -3.57301189   45.1350518096
   -3.53441984   42.6666763014
   -3.49582779   39.6688285559
   -3.45723573   36.3604526593
   -3.41864368   32.7608958988
   -3.38005163   29.1614027198
   -3.34145958   26.6147198535
   -3.30286752   26.4935165603
   -3.26427547   29.1966109539
   -3.22568342   33.4492092646
   -3.18709136   37.1773151215
   -3.14849931   39.0778098221
   -3.10990726   39.3063046919
   -3.07131521   38.9136204565
   -3.03272315   38.9105871403
   -2.99413110   39.7221335324
   -2.95553905   41.0423151546
   -2.91694699   41.9330048681
   -2.87835494   41.2849698359
   -2.83976289   38.5819905077
   -2.80117084   34.3551782033
   -2.76257878   29.8047584142
   -2.72398673   25.9308988560
   -2.68539468   23.0260739641
   -2.64680262   20.9116671029
   -2.60821057   19.5074772487
   -2.56961852   19.0424750567
   -2.53102647   19.6658990283
   -2.49243441   20.9913076135
   -2.45384236   22.2680579541
   -2.41525031   23.0159929795
   -2.37665825   23.2522754966
   -2.33806620   23.0428159094
   -2.29947415   22.1340926006
   -2.26088210   20.3071751058
   -2.22229004   18.0194479558
   -2.18369799   16.3753517675
   -2.14510594   16.2566068518
   -2.10651388   17.5389961247
   -2.06792183   19.2372306514
   -2.02932978   20.3175514361
   -1.99073772   20.3362639747
   -1.95214567   19.5076673793
   -1.91355362   18.3493004131
   -1.87496157   17.1858511425
   -1.83636951   15.8425518307
   -1.79777746   13.8344617924
   -1.75918541   10.9493959211
   -1.72059335    7.6453291940
   -1.68200130    4.8456321913
   -1.64340925    3.3951707417
   -1.60481720    3.7090955870
   -1.56622514    5.7351518960
   -1.52763309    9.0029866792
   -1.48904104   12.6777034733
   -1.45044898   15.7410583465
   -1.41185693   17.3355850116
   -1.37326488   17.1115087233
   -1.33467283   15.3569631315
   -1.29608077   12.8175910197
   -1.25748872   10.3314234930
   -1.21889667    8.4912526555
   -1.18030461    7.4656515122
   -1.14171256    7.0782917506
   -1.10312051    7.1493175843
   -1.06452846    7.7727479569
   -1.02593640    9.1536915230
   -0.98734435   11.1894192954
   -0.94875230   13.3533953689
   -0.91016024   15.0105685241
   -0.87156819   15.7878434091
   -0.83297614   15.7629479455
   -0.79438409   15.4914326065
   -0.75579203   15.7781698436
   -0.71719998   17.1524897462
   -0.67860793   19.4322333980
   -0.64001587   21.8066521016
   -0.60142382   23.3184496095
   -0.56283177   23.2930726632
   -0.52423972   21.5608090160
   -0.48564766   18.6296333656
   -0.44705561   15.7315371406
   -0.40846356   14.3522544509
   -0.36987150   15.2659188664
   -0.33127945   17.8943770041
   -0.29268740   20.7659498544
   -0.25409535   22.7522430443
   -0.21550329   23.9331630045
   -0.17691124   25.3646276495
   -0.13831919   28.0815342441
   -0.09972713   32.2307954908
   -0.06113508   36.9729342966
   -0.02254303   41.1178873761
    0.01604902   43.9359432785
    0.05464108   45.5200086442
    0.09323313   46.4462649189
    0.13182518   47.1001434461
    0.17041724   47.3760498022
    0.20900929   46.9929438688
    0.24760134   45.9254079067
    0.28619339   44.4517135259
    0.32478545   42.9190851313
    0.36337750   41.6060309948
    0.40196955   40.7932167768
    0.44056161   40.7977775650
    0.47915366   41.7588689501
    0.51774571   43.3966184706
    0.55633776   45.1303155270
    0.59492982   46.4525622419
    0.63352187   47.1095816652
    0.67211392   47.0349451981
    0.71070598   46.3485424823
    0.74929803   45.4483438794
    0.78789008   44.9311454266
    0.82648213   45.2976733125
    0.86507419   46.6939910883
    0.90366624   48.8864203217
    0.94225829   51.4287613655
    0.98085035   53.8584196054
    1.01944240   55.7795366314
    1.05803445   56.7953999818
    1.09662650   56.4491966846
    1.13521856   54.4253575762
    1.17381061   50.9615716094
    1.21240266   47.0048398101
    1.25099472   43.7698069698
    1.28958677   41.9897012938
    1.32817882   41.5167911028
    1.36677087   41.6120846529
    1.40536293   41.6228049992
    1.44395498   41.3897638575
    1.48254703   41.0541621920
    1.52113909   40.6826434005
    1.55973114   40.3016404511
    1.59832319   40.1757196055
    1.63691524   40.6915388270
    1.67550730   41.8710454692
    1.71409935   43.2011373716
    1.75269140   44.0049913471
    1.79128346   43.8491817091
    1.82987551   42.6459969203
    1.86846756   40.6439976789
    1.90705961   38.4002424636
    1.94565167   36.4949051507
    1.98424372   35.0650092551
    2.02283577   33.7423368307
    2.06142783   32.2352365709
    2.10001988   30.9085513607
    2.13861193   30.6043773193
    2.17720398   31.8504671379
    2.21579604   34.3177961106
    2.25438809   37.0523897107
    2.29298014   39.1604240495
    2.33157220   40.2879606034
    2.37016425   40.6488510035
    2.40875630   40.8064635540
    2.44734835   41.3220436158
    2.48594041   42.2668102179
    2.52453246   42.9947584143
    2.56312451   42.6599187960
    2.60171657   41.0950134169
    2.64030862   39.0757405135
    2.67890067   37.7193914758
    2.71749272   37.7248400162
    2.75608478   39.1009866992
    2.79467683   41.3691528344
    2.83326888   43.8765413029
    2.87186094   46.0046770976
    2.91045299   47.3430108928
    2.94904504   47.8996600536
    2.98763709   48.1446188604
    3.02622915   48.6515184981
    3.06482120   49.5326351365
    3.10341325   50.1967062397
    3.14200531   49.7289835261
    3.18059736   47.6565345154
    3.21918941   44.5068366054
    3.25778146   41.6325729970
    3.29637352   40.3234867053
    3.33496557   40.9338585019
    3.37355762   42.8189453052
    3.41214968   45.0360960705
    3.45074173   47.0018787461
    3.48933378   48.5433164756
    3.52792584   49.5916125071
    3.56651789   50.0515105769
    3.60510994   49.9422647789
    3.64370199   49.5239514532
    3.68229405   49.2599338317
    3.72088610   49.6818210838
    3.75947815   51.1566271960
    3.79807021   53.5792258101
    3.83666226   56.2970260256
    3.87525431   58.5255077770
    3.91384636   59.9388234852
    3.95243842   60.8488187315
    3.99103047   61.8745248077
    4.02962252   63.5141406570
    4.06821458   65.9505165677
    4.10680663   69.1030509475
    4.14539868   72.7811757900
    4.18399073   76.7521118121
    4.22258279   80.6409594366
    4.26117484   83.8593219289
    4.29976689   85.8105646126
    4.33835895   86.2289113869
    4.37695100   85.2627304205
    4.41554305   83.2511081596
    4.45413510   80.5032987730
    4.49272716   77.2557996069
    4.53131921   73.7250854281
    4.56991126   70.1618349183
    4.60850332   66.8672637224
    4.64709537   64.1524489160
    4.68568742   62.3054986693
    4.72427947   61.6533009403
    4.76287153   62.6151483298
    4.80146358   65.4953770023
    4.84005563   70.0130634530
    4.87864769   75.0397462829
    4.91723974   79.0059052382
    4.95583179   80.7434058655
    4.99442384   80.0404285220
    5.03301590   77.5801821795
    5.07160795   74.5396810312
    5.11020000   72.1283805898
    5.14879206   71.1318006676
    5.18738411   71.6419604511
    5.22597616   73.1809609620
    5.26456821   75.0349606262
    5.30316027   76.4823199827
    5.34175232   76.9891418274
    5.38034437   76.5139778128
    5.41893643   75.6029842577
    5.45752848   74.9661253948
    5.49612053   74.9171382916
    5.53471258   75.2852080218
    5.57330464   75.7352390679
    5.61189669   75.9767987134
    5.65048874   75.7732346138
    5.68908080   75.0730125243
    5.72767285   74.2242309998
    5.76626490   73.8717114705
    5.80485695   74.5427765844
    5.84344901   76.4001317883
    5.88204106   79.3516692179
    5.92063311   83.2086464724
    5.95922517   87.6617743921
    5.99781722   92.1803948670
    6.03640927   96.0104689903
    6.07500132   98.3551481489
    6.11359338   98.6935886726
    6.15218543   97.0845577913
    6.19077748   94.3318382196
    6.22936954   91.8509042721
    6.26796159   91.0166430192
    6.30655364   92.2558157821
    6.34514569   94.7422893669
    6.38373775   97.0886997067
    6.42232980   98.3689498540
    6.46092185   98.6335144051
    6.49951391   98.7166282065
    6.53810596   99.5517408603
    6.57669801  101.3725070618
    6.61529006  103.4005259559
    6.65388212  104.4376247180
    6.69247417  103.8900858981
    6.73106622  102.1645739653
    6.76965828  100.1264663150
    6.80825033   98.4281012451
    6.84684238   97.3186898632
    6.88543443   96.6524863316
    6.92402649   95.9136080998
    6.96261854   94.6386769238
    7.00121059   93.1488029133
    7.03980265   92.6935707857
    7.07839470   94.5575874319
    7.11698675   98.9272734007
    7.15557880  104.6344848376
    7.19417086  109.9473470503
    7.23276291  113.5982972059
    7.27135496  115.2217015923
    7.30994702  115.1170177823
    7.34853907  113.8415794963
    7.38713112  112.0214078264
    7.42572317  110.3165077995
    7.46431523  109.3144485389
    7.50290728  109.3421211246
    7.54149933  110.3969995458
    7.58009139  112.2632906570
    7.61868344  114.5977051520
    7.65727549  116.8649563095
    7.69586754  118.3474560537
    7.73445960  118.4060739528
    7.77305165  116.8020032005
    7.81164370  113.8443445416
    7.85023576  110.3562220570
    7.88882781  107.4474850786
    7.92741986  106.0197720038
    7.96601191  106.2329604643
    8.00460397  107.4287249592
    8.04319602  108.6331499267
    8.08178807  109.1457279307
    8.12038013  108.7626115787
    8.15897218  107.7535339545
    8.19756423  106.7806033581
    8.23615628  106.5308349799
    8.27474834  107.1031804512
    8.31334039  107.8763314173
    8.35193244  108.1425810207
    8.39052450  107.6911430841
    8.42911655  106.6718648041
    8.46770860  105.1836354788
    8.50630065  103.2277805796
    8.54489271  100.8643419039
    8.58348476   98.1112749159
    8.62207681   94.7116600223
    8.66066887   90.2938691097
    8.69926092   84.9680022854
    8.73785297   79.6708675753
    8.77644503   75.7209455574
    8.81503708   74.0218428506
    8.85362913   74.7427467033
    8.89222118   77.5703881752
    8.93081324   82.0144977489
    8.96940529   87.4920279424
    9.00799734   93.2715883308
    9.04658940   98.4173545479
    9.08518145  101.9104138887
    9.12377350  103.0027194207
    9.16236555  101.5273639627
    9.20095761   97.9102806082
    9.23954966   92.9735864208
    9.27814171   87.6461352296
    9.31673377   82.5956693472
    9.35532582   78.0483739863
    9.39391787   74.0855831473
    9.43250992   71.0979537556
    9.47110198   69.7554186110
    9.50969403   70.4237237566
    9.54828608   72.6496339648
    9.58687814   75.2912525726
    9.62547019   77.1890128295
    9.66406224   77.7407494128
    9.70265429   76.9657904831
    9.74124635   75.2579339056
    9.77983840   73.2022826940
    9.81843045   71.4974567401
    9.85702251   70.7836889960
    9.89561456   71.3251052681
    9.93420661   72.7924370084
    9.97279866   74.4078153924
   10.01139072   75.3529855629
   10.04998277   75.0999221000
   10.08857482   73.5173347726
   10.12716688   70.8504498247
   10.16575893   67.6321868829
   10.20435098   64.4895500382
   10.24294303   61.8952721310
   10.28153509   60.0398803375
   10.32012714   58.9228836064
   10.35871919   58.5171364409
   10.39731125   58.7932451087
   10.43590330   59.6400710042
   10.47449535   60.8484995717
   10.51308740   62.1355731476
   10.55167946   63.1625630334
   10.59027151   63.6708620297
   10.62886356   63.6844542427
   10.66745562   63.4799631725
   10.70604767   63.3023674681
   10.74463972   63.1726134049
   10.78323177   62.9857896473
   10.82182383   62.7503525976
   10.86041588   62.7184053611
   10.89900793   63.2604868057
   10.93759999   64.5647335408
   10.97619204   66.4506365436
   11.01478409   68.4515969386
   11.05337614   69.9965140279
   11.09196820   70.5663487025
   11.13056025   69.9317905528
   11.16915230   68.3907542378
   11.20774436   66.6586750658
   11.24633641   65.3690834122
   11.28492846   64.6100816988
   11.32352051   63.8963754461
   11.36211257   62.6171237461
   11.40070462   60.6436892432
   11.43929667   58.5607761316
   11.47788873   57.2126324862
   11.51648078   56.9685291814
   11.55507283   57.5226162205
   11.59366488   58.4438802343
   11.63225694   59.7243159813
   11.67084899   61.6278373162
   11.70944104   64.1823829046
   11.74803310   67.0573929178
   11.78662515   69.8428891800
   11.82521720   72.2855332267
   11.86380925   74.3750081438
   11.90240131   76.3224475655
   11.94099336   78.2897960254
   11.97958541   79.9931743533
   12.01817747   80.7036950269
   12.05676952   79.7907290739
   12.09536157   77.1990002582
   12.13395362   73.3237120648
   12.17254568   68.5895279913
   12.21113773   63.3566949525
   12.24972978   58.1546647481
   12.28832184   53.7491380876
   12.32691389   50.8832014256
   12.36550594   50.0035116675
   12.40409799   51.1503557000
   12.44269005   53.8932514684
   12.48128210   57.3827025107
   12.51987415   60.7414259998
   12.55846621   63.4986162670
   12.59705826   65.4860350525
   12.63565031   66.3853109278
   12.67424236   65.7025029968
   12.71283442   63.2595631709
   12.75142647   59.5238195367
   12.79001852   55.4090431385
   12.82861058   51.8023766511
   12.86720263   49.1749596890
   12.90579468   47.5311584152
   12.94438673   46.7501200868
   12.98297879   46.9234428612
   13.02157084   48.2521583901
   13.06016289   50.7360971817
   13.09875495   54.1589485389
   13.13734700   58.2569824665
   13.17593905   62.6426485222
   13.21453110   66.6026198537
   13.25312316   69.2653141508
   13.29171521   70.1616554581
   13.33030726   69.5882661996
   13.36889932   68.2854674613
   13.40749137   66.6996679665
   13.44608342   64.6595082908
   13.48467547   61.8913555001
   13.52326753   58.7664755386
   13.56185958   56.3201964973
   13.60045163   55.4719169280
   13.63904369   56.3409161608
   13.67763574   58.3328858760
   13.71622779   60.7079549292
   13.75481984   62.9451864516
   13.79341190   64.6798160089
   13.83200395   65.5064150249
   13.87059600   64.9344146299
   13.90918806   62.5100395620
   13.94778011   58.0461199836
   13.98637216   51.9255896234
   14.02496421   45.2827766532
   14.06355627   39.8087409773
   14.10214832   37.2028565329
   14.14074037   38.4800092756
   14.17933243   43.3571311848
   14.21792448   50.1377953132
   14.25651653   56.4597999703
   14.29510859   60.4988757633
   14.33370064   61.6626947947
   14.37229269   60.3825312650
   14.41088474   57.5297510856
   14.44947680   54.0818710566
   14.48806885   51.0906659834
   14.52666090   49.6189106506
   14.56525296   50.3891927404
   14.60384501   53.2091710396
   14.64243706   56.6701014645
   14.68102911   58.7550221335
   14.71962117   58.2064958138
   14.75821322   55.3909695291
   14.79680527   51.6918326689
   14.83539733   48.1954574358
   14.87398938   45.2075303318
   14.91258143   42.7949619917
   14.95117348   41.1941783398
   14.98976554   40.4941750476
   15.02835759   40.2938183921
   15.06694964   40.0074773096
   15.10554170   39.4266404303
   15.14413375   38.7694397843
   15.18272580   38.2055371436
   15.22131785   37.5441720495
   15.25990991   36.5383157636
   15.29850196   35.4883532062
   15.33709401   35.3915693194
   15.37568607   37.2663247784
   15.41427812   41.2210216817
   15.45287017   46.2553304284
   15.49146222   50.9689292588
   15.53005428   54.3385276257
   15.56864633   55.8855163613
   15.60723838   55.4015617880
   15.64583044   52.6854921691
   15.68442249   47.5891263525
   15.72301454   40.4938465333
   15.76160659   32.7854901215
   15.80019865   26.4937890492
   15.83879070   23.1620418131
   15.87738275   23.1854286930
   15.91597481   26.2860965031
   15.95456686   32.2083118645
   15.99315891   40.5215170931
   16.03175096   49.8461744595
   16.07034302   57.8072683373
   16.10893507   62.1777959326
   16.14752712   62.1071902463
   16.18611918   58.2054349543
   16.22471123   51.6528125793
   16.26330328   43.4272554985
   16.30189533   34.2808081413
   16.34048739   25.1921907242
   16.37907944   17.6023993465
   16.41767149   13.0476558485
   16.45626355   12.5147637238
   16.49485560   16.1251582423
   16.53344765   23.2451583792
   16.57203970   32.6255675244
   16.61063176   42.4777486893
   16.64922381   50.8892135352
   16.68781586   56.5834787703
   16.72640792   59.2514069897
   16.76499997   59.0772467592
   16.80359202   56.2675745796
   16.84218407   51.2710314437
   16.88077613   45.0479057959
   16.91936818   38.6240017600
   16.95796023   32.4976469725
   16.99655229   26.8527981901
   17.03514434   22.2877264616
   17.07373639   19.9217012729
   17.11232844   20.5046211155
   17.15092050   23.4688482747
   17.18951255   27.1354051511
   17.22810460   30.0512139423
   17.26669666   32.0424282138
   17.30528871   33.9315328633
   17.34388076   36.5201093964
   17.38247281   39.9705234205
   17.42106487   43.7569044078
   17.45965692   46.8094595771
   17.49824897   47.8630758776
   17.53684103   46.1122797740
   17.57543308   41.7686635228
   17.61402513   35.9407109149
   17.65261718   29.8782722368
   17.69120924   24.3509092685
   17.72980129   19.7219938900
   17.76839334   16.3202029414
   17.80698540   14.4448073811
   17.84557745   14.1556090070
   17.88416950   15.4026685988
   17.92276155   18.3161750511
   17.96135361   23.0073616467
   17.99994566   29.0124768800
   18.03853771   35.2478690577
   18.07712977   40.6643608272
   18.11572182   44.7033473746
   18.15431387   46.9761626648
   18.19290592   46.8501832447
   18.23149798   43.7990080169
   18.27009003   38.2156995605
   18.30868208   31.6516674580
   18.34727414   26.0210790617
   18.38586619   22.3799450750
   18.42445824   20.3536081332
   18.46305029   18.7227113656
   18.50164235   16.6251390624
   18.54023440   14.3223488629
   18.57882645   12.8976162235
   18.61741851   13.1731629621
   18.65601056   14.8552796737
   18.69460261   16.7445112098
   18.73319466   17.7925835150
   18.77178672   17.9486713226
   18.81037877   18.0324597530
   18.84897082   18.8897413988
   18.88756288   20.7461979186
   18.92615493   23.3232113930
   18.96474698   26.2750832690
   19.00333903   29.1939929256
   19.04193109   31.3843404954
   19.08052314   32.2013221468
   19.11911519   31.7423368691
   19.15770725   30.8262034821
   19.19629930   30.1608068282
   19.23489135   29.7815208679
   19.27348340   29.3345443684
   19.31207546   28.6005124705
   19.35066751   27.5960989373
   19.38925956   26.3920383946
   19.42785162   25.0889309905
   19.46644367   23.9349616865
   19.50503572   23.2347867455
   19.54362777   23.0091814448
   19.58221983   22.8387214675
   19.62081188   22.2262396162
   19.65940393   21.1573414818
   19.69799599   20.2254646831
   19.73658804   20.2045093607
   19.77518009   21.5231258223
   19.81377215   24.0556894180
   19.85236420   27.3148944502
   19.89095625   30.7805920164
   19.92954830   33.9075053199
   19.96814036   35.8270517742
   20.00673241   35.4499565998
   20.04532446   32.2713990894
   20.08391652   27.0538430402
   20.12250857   21.5674737063
   20.16110062   17.7079920365
   20.19969267   16.7731261779
   20.23828473   19.1258433990
   20.27687678   24.1338738892
   20.31546883   30.3764963517
   20.35406089   36.0402408138
   20.39265294   39.3655247847
   20.43124499   39.1712943888
   20.46983704   35.3509539755
   20.50842910   28.9099640067
   20.54702115   21.4084267915
   20.58561320   14.2884267259
   20.62420526    8.5357544154
   20.66279731    4.6514514307
   20.70138936    2.7808781673
   20.73998141    2.9549814503
   20.77857347    5.2952623034
   20.81716552    9.9269842245
   20.85575757   16.5830921486
   20.89434963   24.2507549671
   20.93294168   31.2651753063
   20.97153373   35.9253342500
   21.01012578   37.2818545878
   21.04871784   35.5268225018
   21.08730989   31.6572573600
   21.12590194   26.7728254325
   21.16449400   21.7895148560
   21.20308605   17.7822592009
   21.24167810   16.1953366992
   21.28027015   18.1590041313
   21.31886221   23.2985470188
   21.35745426   29.3065732888
   21.39604631   33.0120237853
   21.43463837   32.2526325370
   21.47323042   27.0831937542
   21.51182247   19.4786055645
   21.55041452   11.9556088390
   21.58900658    6.2327140524
   21.62759863    2.7495816589
   21.66619068    1.0500901864
   21.70478274    0.4714729355
   21.74337479    0.6415570117
   21.78196684    1.6494529633
   21.82055889    3.9292232462
